serial,Distance,Date,Time,Day,Day_type,SpclOccasions,Target
692,8,2018-06-25,03:52:00,Monday,workingDay,Null,LOCK
692,38,2018-06-25,20:34:00,Monday,workingDay,Null,LOCK
693,35,2018-06-25,20:34:00,Monday,workingDay,Null,LOCK
693,9,2018-06-24,08:32:00,Sunday,Holiday,Null,UNLOCK
693,25,2018-06-24,07:41:00,Sunday,Holiday,Null,LOCK
693,36,2018-06-24,18:29:00,Sunday,Holiday,Null,LOCK
693,22,2018-06-24,23:22:00,Sunday,Holiday,Null,LOCK
693,46,2018-06-24,03:47:00,Sunday,Holiday,Null,LOCK
693,34,2018-06-24,14:09:00,Sunday,Holiday,Null,LOCK
694,15,2018-06-24,14:09:00,Sunday,Holiday,Null,LOCK
694,6,2018-06-23,07:07:00,Saturday,Holiday,Null,UNLOCK
694,5,2018-06-23,21:53:00,Saturday,Holiday,Null,UNLOCK
694,30,2018-06-23,11:37:00,Saturday,Holiday,Null,LOCK
694,33,2018-06-23,07:46:00,Saturday,Holiday,Null,LOCK
694,8,2018-06-23,16:19:00,Saturday,Holiday,Null,UNLOCK
694,45,2018-06-23,10:19:00,Saturday,Holiday,Null,LOCK
695,15,2018-06-23,10:19:00,Saturday,Holiday,Null,LOCK
695,21,2018-06-22,10:57:00,Friday,workingDay,Null,LOCK
695,48,2018-06-22,12:28:00,Friday,workingDay,Null,LOCK
695,22,2018-06-22,23:30:00,Friday,workingDay,Null,LOCK
696,20,2018-06-22,23:30:00,Friday,workingDay,Null,LOCK
696,19,2018-06-21,15:28:00,Thursday,workingDay,Null,UNLOCK
696,27,2018-06-21,15:22:00,Thursday,workingDay,Null,LOCK
696,40,2018-06-21,01:12:00,Thursday,workingDay,Null,LOCK
696,11,2018-06-21,18:59:00,Thursday,workingDay,Null,UNLOCK
697,50,2018-06-21,18:59:00,Thursday,workingDay,Null,LOCK
697,17,2018-06-20,02:00:00,Wednesday,workingDay,Null,LOCK
697,25,2018-06-20,19:25:00,Wednesday,workingDay,Null,LOCK
697,35,2018-06-20,08:37:00,Wednesday,workingDay,Null,LOCK
698,14,2018-06-20,08:37:00,Wednesday,workingDay,Null,LOCK
698,33,2018-06-19,04:02:00,Tuesday,workingDay,Null,LOCK
698,18,2018-06-19,16:01:00,Tuesday,workingDay,Null,UNLOCK
698,42,2018-06-19,18:14:00,Tuesday,workingDay,Null,LOCK
698,11,2018-06-19,19:34:00,Tuesday,workingDay,Null,UNLOCK
699,5,2018-06-19,19:34:00,Tuesday,workingDay,Null,UNLOCK
699,49,2018-06-18,04:11:00,Monday,workingDay,Null,LOCK
699,39,2018-06-18,15:01:00,Monday,workingDay,Null,LOCK
700,41,2018-06-18,15:01:00,Monday,workingDay,Null,LOCK
700,16,2018-06-17,22:59:00,Sunday,Holiday,Null,UNLOCK
701,20,2018-06-17,22:59:00,Sunday,Holiday,Null,UNLOCK
701,50,2018-06-16,22:12:00,Saturday,Holiday,Null,LOCK
701,45,2018-06-16,13:44:00,Saturday,Holiday,Null,LOCK
702,36,2018-06-16,13:44:00,Saturday,Holiday,Null,LOCK
702,22,2018-06-15,22:45:00,Friday,workingDay,Null,LOCK
702,25,2018-06-15,22:34:00,Friday,workingDay,Null,LOCK
702,17,2018-06-15,05:55:00,Friday,workingDay,Null,LOCK
703,38,2018-06-15,05:55:00,Friday,workingDay,Null,LOCK
703,47,2018-06-14,02:04:00,Thursday,workingDay,Null,LOCK
703,14,2018-06-14,04:17:00,Thursday,workingDay,Null,LOCK
704,49,2018-06-14,04:17:00,Thursday,workingDay,Null,LOCK
704,7,2018-06-13,22:45:00,Wednesday,workingDay,Null,LOCK
704,49,2018-06-13,18:18:00,Wednesday,workingDay,Null,LOCK
705,24,2018-06-13,18:18:00,Wednesday,workingDay,Null,LOCK
705,9,2018-06-12,00:52:00,Tuesday,workingDay,Null,LOCK
705,8,2018-06-12,20:38:00,Tuesday,workingDay,Null,LOCK
706,25,2018-06-12,20:38:00,Tuesday,workingDay,Null,LOCK
706,29,2018-06-11,10:44:00,Monday,workingDay,Null,LOCK
706,47,2018-06-11,16:40:00,Monday,workingDay,Null,LOCK
706,41,2018-06-11,10:02:00,Monday,workingDay,Null,LOCK
707,5,2018-06-11,10:02:00,Monday,workingDay,Null,LOCK
707,37,2018-06-10,18:10:00,Sunday,Holiday,Null,LOCK
708,9,2018-06-10,18:10:00,Sunday,Holiday,Null,LOCK
708,39,2018-06-09,07:58:00,Saturday,Holiday,Null,LOCK
708,12,2018-06-09,11:43:00,Saturday,Holiday,Null,UNLOCK
708,35,2018-06-09,08:00:00,Saturday,Holiday,Null,LOCK
708,24,2018-06-09,15:06:00,Saturday,Holiday,Null,LOCK
709,36,2018-06-09,15:06:00,Saturday,Holiday,Null,LOCK
709,20,2018-06-08,18:49:00,Friday,workingDay,Null,UNLOCK
709,17,2018-06-08,08:27:00,Friday,workingDay,Null,UNLOCK
710,19,2018-06-08,08:27:00,Friday,workingDay,Null,UNLOCK
710,37,2018-06-07,19:04:00,Thursday,workingDay,Null,LOCK
710,33,2018-06-07,01:42:00,Thursday,workingDay,Null,LOCK
711,25,2018-06-07,01:42:00,Thursday,workingDay,Null,LOCK
711,35,2018-06-06,08:59:00,Wednesday,workingDay,Null,LOCK
711,5,2018-06-06,03:54:00,Wednesday,workingDay,Null,LOCK
712,37,2018-06-06,03:54:00,Wednesday,workingDay,Null,LOCK
712,27,2018-06-05,09:58:00,Tuesday,workingDay,Null,LOCK
712,12,2018-06-05,02:42:00,Tuesday,workingDay,Null,LOCK
712,29,2018-06-05,02:11:00,Tuesday,workingDay,Null,LOCK
713,40,2018-06-05,02:11:00,Tuesday,workingDay,Null,LOCK
713,29,2018-06-04,17:06:00,Monday,workingDay,Null,LOCK
713,14,2018-06-04,01:34:00,Monday,workingDay,Null,LOCK
714,34,2018-06-04,01:34:00,Monday,workingDay,Null,LOCK
714,8,2018-06-03,12:05:00,Sunday,Holiday,Null,UNLOCK
714,45,2018-06-03,14:53:00,Sunday,Holiday,Null,LOCK
714,36,2018-06-03,05:03:00,Sunday,Holiday,Null,LOCK
714,14,2018-06-03,10:22:00,Sunday,Holiday,Null,UNLOCK
715,17,2018-06-03,10:22:00,Sunday,Holiday,Null,UNLOCK
715,18,2018-06-02,05:24:00,Saturday,Holiday,Null,LOCK
715,23,2018-06-02,00:36:00,Saturday,Holiday,Null,LOCK
716,14,2018-06-02,00:36:00,Saturday,Holiday,Null,LOCK
716,17,2018-06-01,14:58:00,Friday,workingDay,Null,UNLOCK
716,7,2018-06-01,04:51:00,Friday,workingDay,Null,LOCK
716,12,2018-06-01,07:02:00,Friday,workingDay,Null,UNLOCK
717,28,2018-06-01,07:02:00,Friday,workingDay,Null,LOCK
717,6,2018-05-31,14:05:00,Thursday,workingDay,Null,UNLOCK
717,25,2018-05-31,00:29:00,Thursday,workingDay,Null,LOCK
718,25,2018-05-31,00:29:00,Thursday,workingDay,Null,LOCK
718,49,2018-05-30,07:23:00,Wednesday,workingDay,Null,LOCK
718,47,2018-05-30,07:00:00,Wednesday,workingDay,Null,LOCK
718,48,2018-05-30,13:29:00,Wednesday,workingDay,Null,LOCK
719,43,2018-05-30,13:29:00,Wednesday,workingDay,Null,LOCK
719,26,2018-05-29,18:23:00,Tuesday,workingDay,Null,LOCK
719,36,2018-05-29,01:32:00,Tuesday,workingDay,Null,LOCK
720,14,2018-05-29,01:32:00,Tuesday,workingDay,Null,LOCK
720,39,2018-05-28,02:46:00,Monday,Holiday,Spring Bank Holiday,LOCK
720,24,2018-05-28,11:23:00,Monday,Holiday,Spring Bank Holiday,LOCK
721,28,2018-05-28,11:23:00,Monday,Holiday,Spring Bank Holiday,LOCK
721,6,2018-05-27,02:26:00,Sunday,Holiday,Null,LOCK
721,24,2018-05-27,16:22:00,Sunday,Holiday,Null,LOCK
721,10,2018-05-27,03:13:00,Sunday,Holiday,Null,LOCK
722,46,2018-05-27,03:13:00,Sunday,Holiday,Null,LOCK
723,31,2018-05-26,03:13:00,Saturday,Holiday,Null,LOCK
723,11,2018-05-25,07:31:00,Friday,workingDay,Null,UNLOCK
723,38,2018-05-25,18:07:00,Friday,workingDay,Null,LOCK
723,37,2018-05-25,04:40:00,Friday,workingDay,Null,LOCK
723,43,2018-05-25,20:52:00,Friday,workingDay,Null,LOCK
724,5,2018-05-25,20:52:00,Friday,workingDay,Null,LOCK
724,48,2018-05-24,07:45:00,Thursday,workingDay,Null,LOCK
724,15,2018-05-24,10:44:00,Thursday,workingDay,Null,UNLOCK
724,15,2018-05-24,20:54:00,Thursday,workingDay,Null,LOCK
725,12,2018-05-24,20:54:00,Thursday,workingDay,Null,LOCK
725,32,2018-05-23,17:25:00,Wednesday,workingDay,Null,LOCK
725,45,2018-05-23,23:34:00,Wednesday,workingDay,Null,LOCK
726,38,2018-05-23,23:34:00,Wednesday,workingDay,Null,LOCK
726,45,2018-05-22,09:01:00,Tuesday,workingDay,Null,LOCK
726,44,2018-05-22,20:46:00,Tuesday,workingDay,Null,LOCK
727,15,2018-05-22,20:46:00,Tuesday,workingDay,Null,LOCK
727,13,2018-05-21,03:17:00,Monday,workingDay,Null,LOCK
727,27,2018-05-21,19:10:00,Monday,workingDay,Null,LOCK
727,35,2018-05-21,00:40:00,Monday,workingDay,Null,LOCK
727,46,2018-05-21,22:29:00,Monday,workingDay,Null,LOCK
728,39,2018-05-21,22:29:00,Monday,workingDay,Null,LOCK
728,25,2018-05-20,02:05:00,Sunday,Holiday,Null,LOCK
728,27,2018-05-20,21:23:00,Sunday,Holiday,Null,LOCK
728,10,2018-05-20,20:29:00,Sunday,Holiday,Null,UNLOCK
728,16,2018-05-20,07:06:00,Sunday,Holiday,Null,UNLOCK
729,18,2018-05-20,07:06:00,Sunday,Holiday,Null,UNLOCK
729,9,2018-05-19,08:58:00,Saturday,Holiday,Null,UNLOCK
729,30,2018-05-19,01:48:00,Saturday,Holiday,Null,LOCK
729,18,2018-05-19,06:51:00,Saturday,Holiday,Null,LOCK
729,18,2018-05-19,08:02:00,Saturday,Holiday,Null,UNLOCK
729,23,2018-05-19,18:39:00,Saturday,Holiday,Null,LOCK
729,44,2018-05-19,12:48:00,Saturday,Holiday,Null,LOCK
730,9,2018-05-19,12:48:00,Saturday,Holiday,Null,LOCK
730,28,2018-05-18,11:05:00,Friday,workingDay,Null,LOCK
730,28,2018-05-18,08:40:00,Friday,workingDay,Null,LOCK
730,18,2018-05-18,19:39:00,Friday,workingDay,Null,UNLOCK
730,8,2018-05-18,11:37:00,Friday,workingDay,Null,UNLOCK
731,24,2018-05-18,11:37:00,Friday,workingDay,Null,LOCK
731,29,2018-05-17,15:59:00,Thursday,workingDay,Null,LOCK
731,22,2018-05-17,10:00:00,Thursday,workingDay,Null,LOCK
731,32,2018-05-17,08:01:00,Thursday,workingDay,Null,LOCK
732,25,2018-05-17,08:01:00,Thursday,workingDay,Null,LOCK
732,36,2018-05-16,02:49:00,Wednesday,workingDay,Null,LOCK
732,45,2018-05-16,06:08:00,Wednesday,workingDay,Null,LOCK
732,25,2018-05-16,21:36:00,Wednesday,workingDay,Null,LOCK
733,25,2018-05-16,21:36:00,Wednesday,workingDay,Null,LOCK
733,47,2018-05-15,17:41:00,Tuesday,workingDay,Null,LOCK
733,6,2018-05-15,07:51:00,Tuesday,workingDay,Null,UNLOCK
733,41,2018-05-15,08:09:00,Tuesday,workingDay,Null,LOCK
734,41,2018-05-15,08:09:00,Tuesday,workingDay,Null,LOCK
734,33,2018-05-14,04:56:00,Monday,workingDay,Null,LOCK
734,22,2018-05-14,17:54:00,Monday,workingDay,Null,LOCK
734,14,2018-05-14,14:48:00,Monday,workingDay,Null,UNLOCK
734,48,2018-05-14,08:54:00,Monday,workingDay,Null,LOCK
735,10,2018-05-14,08:54:00,Monday,workingDay,Null,LOCK
735,7,2018-05-13,13:30:00,Sunday,Holiday,Null,UNLOCK
735,25,2018-05-13,08:43:00,Sunday,Holiday,Null,LOCK
735,19,2018-05-13,06:57:00,Sunday,Holiday,Null,LOCK
735,49,2018-05-13,11:05:00,Sunday,Holiday,Null,LOCK
735,17,2018-05-13,18:46:00,Sunday,Holiday,Null,UNLOCK
736,44,2018-05-13,18:46:00,Sunday,Holiday,Null,LOCK
737,32,2018-05-12,18:46:00,Saturday,Holiday,Null,LOCK
737,21,2018-05-11,15:28:00,Friday,workingDay,Null,LOCK
737,42,2018-05-11,15:11:00,Friday,workingDay,Null,LOCK
738,11,2018-05-11,15:11:00,Friday,workingDay,Null,LOCK
738,16,2018-05-10,12:17:00,Thursday,workingDay,Null,UNLOCK
738,49,2018-05-10,09:18:00,Thursday,workingDay,Null,LOCK
739,20,2018-05-10,09:18:00,Thursday,workingDay,Null,LOCK
739,7,2018-05-09,20:50:00,Wednesday,workingDay,Null,LOCK
739,34,2018-05-09,08:06:00,Wednesday,workingDay,Null,LOCK
739,37,2018-05-09,07:54:00,Wednesday,workingDay,Null,LOCK
739,20,2018-05-09,18:05:00,Wednesday,workingDay,Null,UNLOCK
740,14,2018-05-09,18:05:00,Wednesday,workingDay,Null,UNLOCK
740,6,2018-05-08,02:24:00,Tuesday,workingDay,Null,LOCK
740,8,2018-05-08,17:50:00,Tuesday,workingDay,Null,UNLOCK
740,20,2018-05-08,10:05:00,Tuesday,workingDay,Null,UNLOCK
740,19,2018-05-08,11:52:00,Tuesday,workingDay,Null,UNLOCK
741,44,2018-05-08,11:52:00,Tuesday,workingDay,Null,LOCK
741,38,2018-05-07,06:10:00,Monday,Holiday,May Day,LOCK
742,19,2018-05-07,06:10:00,Monday,Holiday,May Day,LOCK
742,7,2018-05-06,08:56:00,Sunday,Holiday,Null,UNLOCK
742,33,2018-05-06,18:58:00,Sunday,Holiday,Null,LOCK
742,8,2018-05-06,01:18:00,Sunday,Holiday,Null,LOCK
742,39,2018-05-06,18:11:00,Sunday,Holiday,Null,LOCK
742,23,2018-05-06,05:30:00,Sunday,Holiday,Null,LOCK
742,15,2018-05-06,15:46:00,Sunday,Holiday,Null,UNLOCK
743,27,2018-05-06,15:46:00,Sunday,Holiday,Null,LOCK
743,10,2018-05-05,10:33:00,Saturday,Holiday,Null,UNLOCK
744,20,2018-05-05,10:33:00,Saturday,Holiday,Null,UNLOCK
744,5,2018-05-04,05:53:00,Friday,workingDay,Null,LOCK
744,37,2018-05-04,11:46:00,Friday,workingDay,Null,LOCK
744,11,2018-05-04,20:15:00,Friday,workingDay,Null,LOCK
744,17,2018-05-04,23:23:00,Friday,workingDay,Null,LOCK
745,41,2018-05-04,23:23:00,Friday,workingDay,Null,LOCK
745,10,2018-05-03,01:12:00,Thursday,workingDay,Null,LOCK
745,39,2018-05-03,07:26:00,Thursday,workingDay,Null,LOCK
746,25,2018-05-03,07:26:00,Thursday,workingDay,Null,LOCK
746,19,2018-05-02,18:06:00,Wednesday,workingDay,Null,UNLOCK
746,17,2018-05-02,12:49:00,Wednesday,workingDay,Null,UNLOCK
747,35,2018-05-02,12:49:00,Wednesday,workingDay,Null,LOCK
747,36,2018-05-01,08:36:00,Tuesday,workingDay,Null,LOCK
747,35,2018-05-01,15:30:00,Tuesday,workingDay,Null,LOCK
747,24,2018-05-01,04:52:00,Tuesday,workingDay,Null,LOCK
748,27,2018-05-01,04:52:00,Tuesday,workingDay,Null,LOCK
748,39,2018-04-30,23:06:00,Monday,workingDay,Null,LOCK
748,13,2018-04-30,20:11:00,Monday,workingDay,Null,LOCK
748,21,2018-04-30,10:09:00,Monday,workingDay,Null,LOCK
749,32,2018-04-30,10:09:00,Monday,workingDay,Null,LOCK
749,27,2018-04-29,14:10:00,Sunday,Holiday,Null,LOCK
749,39,2018-04-29,08:45:00,Sunday,Holiday,Null,LOCK
750,38,2018-04-29,08:45:00,Sunday,Holiday,Null,LOCK
750,35,2018-04-28,18:20:00,Saturday,Holiday,Null,LOCK
750,17,2018-04-28,18:25:00,Saturday,Holiday,Null,UNLOCK
750,16,2018-04-28,19:27:00,Saturday,Holiday,Null,UNLOCK
750,49,2018-04-28,21:16:00,Saturday,Holiday,Null,LOCK
751,25,2018-04-28,21:16:00,Saturday,Holiday,Null,LOCK
